response,pairA_1,pairA_2,pairB_1,pairB_2,subject
0,1.221730476,3.316125579,4.799655443,6.195918845,3
1,2.530727415,2.705260341,3.054326191,4.71238898,3
1,1.745329252,2.617993878,3.752457892,5.410520681,3
0,4.36332313,6.195918845,2.35619449,2.705260341,3
1,3.228859116,6.195918845,0,3.141592654,3
0,4.01425728,4.886921906,2.443460953,2.879793266,3
1,5.934119457,6.108652382,2.967059728,5.585053606,3
0,0.610865238,2.879793266,3.839724354,4.276056667,3
1,2.792526803,4.537856055,4.71238898,5.759586532,3
1,3.054326191,3.490658504,4.01425728,5.934119457,3
0,1.047197551,2.967059728,5.672320069,6.021385919,3
1,2.967059728,5.323254219,1.134464014,2.530727415,3
1,4.01425728,6.108652382,0.785398163,2.530727415,3
0,2.879793266,3.926990817,4.36332313,4.974188368,3
1,3.403392041,4.36332313,4.886921906,5.759586532,3
1,2.792526803,3.665191429,0.087266463,1.396263402,3
0,0.436332313,1.919862177,2.705260341,2.967059728,3
0,1.483529864,2.181661565,2.705260341,3.490658504,3
0,2.879793266,4.537856055,5.323254219,5.672320069,3
1,4.188790205,5.497787144,0.785398163,1.570796327,3
1,4.36332313,4.450589593,2.268928028,4.01425728,3
1,1.658062789,2.268928028,0.174532925,1.308996939,3
1,2.879793266,4.101523742,0.872664626,2.617993878,3
0,4.974188368,5.497787144,1.134464014,1.396263402,3
0,0.523598776,4.188790205,4.36332313,4.886921906,3
1,2.967059728,3.490658504,4.01425728,5.323254219,3
1,0.087266463,1.396263402,2.792526803,4.886921906,3
0,0.261799388,0.959931089,2.967059728,3.054326191,3
0,1.658062789,4.36332313,4.537856055,4.625122518,3
1,3.490658504,5.323254219,0.261799388,2.268928028,3
1,1.221730476,1.483529864,1.658062789,2.00712864,3
1,1.832595715,2.181661565,2.792526803,5.672320069,3
1,3.665191429,4.625122518,0.087266463,1.832595715,3
0,3.316125579,3.839724354,2.530727415,2.617993878,3
1,1.919862177,3.490658504,4.537856055,6.195918845,3
0,2.530727415,3.054326191,1.221730476,1.396263402,3
1,0.610865238,1.134464014,2.967059728,5.934119457,3
0,3.839724354,5.410520681,1.047197551,1.221730476,3
1,4.799655443,5.323254219,0.436332313,4.537856055,3
0,0.261799388,3.054326191,3.665191429,4.974188368,3
0,2.617993878,4.799655443,0,0.785398163,3
1,1.308996939,2.00712864,3.665191429,5.061454831,3
1,1.308996939,2.181661565,2.792526803,5.061454831,3
0,4.101523742,5.323254219,3.403392041,3.839724354,3
0,1.134464014,5.323254219,0.174532925,0.610865238,3
1,5.410520681,5.672320069,0.959931089,2.530727415,3
0,3.316125579,5.759586532,1.919862177,2.617993878,3
0,4.974188368,5.497787144,1.832595715,2.181661565,3
1,0.523598776,0.610865238,2.879793266,4.537856055,3
1,0.610865238,0.785398163,1.570796327,3.054326191,3
0,2.35619449,5.497787144,1.483529864,1.570796327,3
0,0.785398163,3.490658504,4.450589593,5.061454831,3
1,4.36332313,4.450589593,0,0.872664626,3
0,0.436332313,3.490658504,3.577924967,5.497787144,3
0,1.134464014,2.705260341,4.101523742,5.323254219,3
1,4.537856055,6.195918845,0.610865238,3.141592654,3
0,2.00712864,3.316125579,0.872664626,1.047197551,3
0,2.792526803,4.36332313,0.34906585,0.523598776,3
1,1.483529864,2.181661565,0,0.34906585,3
0,0.785398163,3.054326191,3.665191429,5.585053606,3
0,2.443460953,5.410520681,1.483529864,2.094395102,3
1,0.610865238,1.221730476,2.00712864,6.108652382,3
0,4.101523742,4.625122518,1.047197551,1.658062789,3
1,4.537856055,5.323254219,0.436332313,3.752457892,3
1,3.665191429,5.759586532,0.34906585,1.221730476,3
0,0,2.35619449,2.617993878,4.01425728,3
0,1.134464014,5.672320069,0.34906585,0.436332313,3
1,0.785398163,0.959931089,2.181661565,5.410520681,3
0,4.36332313,5.410520681,4.01425728,4.101523742,3
1,3.054326191,3.403392041,3.926990817,4.799655443,3
1,2.967059728,3.665191429,3.839724354,4.886921906,3
0,0.872664626,1.308996939,2.967059728,3.054326191,3
0,2.967059728,6.108652382,0.436332313,1.396263402,3
1,1.658062789,1.919862177,3.228859116,6.108652382,3
1,2.967059728,6.195918845,0,2.879793266,3
1,2.443460953,3.141592654,4.101523742,4.886921906,3
0,3.577924967,4.799655443,1.308996939,2.00712864,3
1,3.577924967,5.323254219,2.094395102,3.316125579,3
0,2.705260341,3.665191429,5.759586532,6.195918845,3
0,0.174532925,2.00712864,5.410520681,6.195918845,3
1,2.00712864,3.316125579,1.308996939,1.396263402,3
1,3.926990817,4.450589593,2.530727415,3.316125579,3
1,2.268928028,2.792526803,4.36332313,6.195918845,3
1,4.188790205,5.759586532,2.35619449,3.926990817,3
1,4.625122518,5.672320069,1.396263402,2.967059728,3
1,3.839724354,4.799655443,0.174532925,1.570796327,3
1,0.436332313,1.308996939,2.617993878,3.839724354,3
0,4.188790205,5.585053606,0.087266463,0.174532925,3
0,4.625122518,5.585053606,2.792526803,2.879793266,3
1,2.35619449,2.617993878,0.698131701,2.268928028,3
0,1.658062789,4.71238898,4.974188368,6.021385919,3
1,0.261799388,1.658062789,2.094395102,4.537856055,3
1,3.926990817,5.934119457,1.919862177,3.316125579,3
0,4.450589593,5.759586532,1.396263402,1.832595715,3
0,4.36332313,5.410520681,3.228859116,4.01425728,3
0,1.745329252,4.276056667,0.261799388,1.047197551,3
1,5.323254219,5.759586532,1.745329252,4.01425728,3
0,1.570796327,3.490658504,4.974188368,5.410520681,3
1,4.276056667,5.323254219,0.34906585,1.396263402,3
1,3.490658504,4.799655443,0.174532925,2.792526803,3
1,0.610865238,1.134464014,1.570796327,2.181661565,3
0,4.974188368,6.021385919,2.443460953,2.530727415,3
0,2.268928028,6.108652382,0.174532925,0.261799388,3
0,2.617993878,3.141592654,3.316125579,3.403392041,3
0,0.436332313,2.35619449,3.752457892,3.839724354,3
1,4.101523742,4.537856055,2.00712864,3.839724354,3
1,5.148721293,5.759586532,2.705260341,2.967059728,3
1,3.752457892,3.926990817,1.570796327,2.181661565,3
1,1.483529864,3.926990817,0.436332313,1.221730476,3
1,2.443460953,3.752457892,1.396263402,2.268928028,3
0,0.785398163,4.625122518,5.410520681,5.585053606,3
1,5.410520681,6.108652382,1.483529864,3.141592654,3
0,1.047197551,5.410520681,5.759586532,5.934119457,3
0,1.745329252,3.054326191,5.585053606,5.759586532,3
1,5.061454831,5.934119457,1.570796327,2.00712864,3
1,4.450589593,4.71238898,3.752457892,4.101523742,3
0,1.745329252,2.792526803,3.228859116,4.01425728,3
0,2.00712864,4.71238898,1.134464014,1.483529864,3
0,0.261799388,2.00712864,3.665191429,4.799655443,3
0,2.00712864,4.01425728,5.323254219,6.021385919,3
1,4.71238898,5.323254219,0.698131701,1.919862177,3
0,4.71238898,6.195918845,1.308996939,2.967059728,3
0,0.610865238,3.490658504,3.665191429,3.752457892,3
1,2.268928028,5.497787144,0,2.181661565,3
1,4.36332313,5.323254219,0.959931089,3.228859116,3
1,1.570796327,2.792526803,4.276056667,5.497787144,3
0,1.134464014,3.054326191,4.71238898,5.759586532,3
1,2.00712864,2.967059728,3.316125579,5.235987756,3
1,0,0.261799388,3.403392041,4.276056667,3
0,0.523598776,2.967059728,3.054326191,3.403392041,3
1,1.047197551,3.054326191,3.403392041,5.497787144,3
0,0.436332313,5.497787144,0,0.174532925,3
0,0.436332313,6.195918845,0.261799388,0.34906585,3
0,2.530727415,3.839724354,1.658062789,2.181661565,3
0,2.879793266,5.759586532,1.658062789,2.617993878,3
0,2.879793266,3.141592654,0.785398163,1.308996939,3
0,2.530727415,6.108652382,0.610865238,2.00712864,3
1,1.832595715,2.268928028,0,1.570796327,3
1,1.308996939,3.228859116,3.752457892,5.934119457,3
1,4.188790205,4.625122518,0.34906585,3.926990817,3
0,0.872664626,2.530727415,3.577924967,4.71238898,3
1,4.799655443,5.846852994,0.523598776,3.752457892,3
1,4.36332313,4.799655443,0.610865238,2.792526803,3
1,2.792526803,2.879793266,4.188790205,5.585053606,3
1,3.316125579,6.195918845,0,3.228859116,3
0,1.221730476,3.054326191,5.061454831,5.672320069,3
1,0.872664626,1.919862177,2.094395102,4.886921906,3
0,1.134464014,3.403392041,0.261799388,0.872664626,3
0,1.832595715,5.410520681,0.959931089,1.658062789,3
0,4.01425728,4.974188368,2.094395102,3.228859116,3
0,1.483529864,3.054326191,4.101523742,5.759586532,3
1,5.585053606,5.934119457,1.047197551,3.141592654,3
1,4.450589593,5.323254219,1.832595715,3.926990817,3
1,3.926990817,5.497787144,1.919862177,2.967059728,3
0,2.443460953,5.323254219,0.610865238,1.570796327,3
1,1.745329252,2.268928028,3.665191429,6.108652382,3
0,4.799655443,5.235987756,1.221730476,1.658062789,3
1,4.537856055,4.974188368,0.436332313,4.450589593,3
1,1.396263402,3.403392041,4.188790205,4.71238898,3
1,2.00712864,2.268928028,3.665191429,5.061454831,3
1,0.174532925,1.832595715,2.35619449,5.497787144,3
1,5.410520681,5.672320069,1.745329252,5.148721293,3
0,2.443460953,4.276056667,0.610865238,1.745329252,3
0,1.308996939,2.617993878,3.141592654,3.752457892,3
1,5.410520681,6.108652382,0,4.36332313,3
1,1.745329252,2.530727415,3.839724354,6.021385919,4
0,1.308996939,2.967059728,0.34906585,0.959931089,4
1,0.523598776,0.698131701,4.188790205,5.323254219,4
1,0.959931089,1.047197551,2.094395102,4.974188368,4
1,1.047197551,1.483529864,4.188790205,5.585053606,4
0,1.919862177,5.323254219,0.261799388,0.872664626,4
1,3.228859116,4.01425728,5.410520681,6.108652382,4
0,2.967059728,5.759586532,0.610865238,0.959931089,4
0,2.967059728,3.665191429,1.047197551,1.221730476,4
0,3.490658504,5.672320069,2.00712864,2.094395102,4
1,0.261799388,0.523598776,1.396263402,5.585053606,4
0,2.181661565,2.792526803,0.523598776,0.872664626,4
0,0.34906585,5.235987756,5.323254219,5.846852994,4
1,0.959931089,1.047197551,1.308996939,3.839724354,4
1,0.872664626,2.00712864,4.450589593,6.021385919,4
1,1.832595715,1.919862177,2.530727415,6.195918845,4
1,0.959931089,2.00712864,2.181661565,5.934119457,4
1,1.658062789,4.188790205,0,1.483529864,4
0,1.308996939,3.752457892,0.087266463,0.34906585,4
1,1.570796327,2.443460953,3.054326191,4.537856055,4
0,1.832595715,4.36332313,4.974188368,5.235987756,4
1,1.396263402,2.705260341,4.36332313,6.021385919,4
1,2.879793266,3.228859116,0.087266463,2.530727415,4
0,0.261799388,0.523598776,1.221730476,4.01425728,4
0,3.403392041,5.846852994,1.483529864,2.00712864,4
0,0.785398163,2.181661565,2.967059728,4.101523742,4
1,4.537856055,5.061454831,3.752457892,4.450589593,4
1,0.872664626,1.134464014,2.181661565,3.141592654,4
1,0.523598776,0.610865238,4.101523742,5.061454831,4
1,3.926990817,4.974188368,1.047197551,2.879793266,4
0,0.698131701,1.221730476,3.141592654,3.316125579,4
0,1.570796327,2.094395102,3.403392041,3.577924967,4
1,1.483529864,2.443460953,4.71238898,5.497787144,4
0,0.610865238,2.792526803,4.974188368,5.585053606,4
0,0.959931089,2.617993878,2.705260341,3.403392041,4
0,0,1.308996939,4.01425728,4.799655443,4
0,2.530727415,3.752457892,4.537856055,4.625122518,4
1,4.71238898,6.021385919,1.396263402,3.054326191,4
0,1.134464014,4.276056667,0.34906585,0.959931089,4
0,0.872664626,3.316125579,3.839724354,4.625122518,4
0,2.967059728,4.36332313,4.974188368,5.846852994,4
0,0.087266463,2.094395102,3.403392041,3.839724354,4
1,4.36332313,4.71238898,5.410520681,5.934119457,4
0,1.134464014,1.745329252,4.886921906,5.061454831,4
1,1.221730476,1.396263402,5.235987756,6.108652382,4
1,4.625122518,5.235987756,3.054326191,3.926990817,4
1,5.497787144,5.585053606,4.01425728,4.71238898,4
0,3.141592654,4.450589593,2.094395102,2.530727415,4
0,2.268928028,4.625122518,5.323254219,6.021385919,4
0,3.665191429,5.497787144,2.181661565,2.879793266,4
0,0.34906585,4.188790205,5.585053606,5.672320069,4
1,4.71238898,5.410520681,2.879793266,4.625122518,4
1,0.261799388,0.523598776,2.443460953,3.316125579,4
1,3.577924967,3.839724354,1.396263402,2.00712864,4
0,3.228859116,4.01425728,5.235987756,5.497787144,4
1,2.530727415,4.537856055,0.785398163,2.181661565,4
0,0.698131701,3.665191429,0.261799388,0.34906585,4
1,4.974188368,5.585053606,0.174532925,2.879793266,4
1,0.436332313,1.221730476,4.101523742,5.585053606,4
0,3.839724354,6.108652382,0.174532925,2.268928028,4
1,0,3.141592654,3.228859116,6.195918845,4
0,1.047197551,2.879793266,4.886921906,5.061454831,4
1,1.745329252,2.181661565,2.879793266,5.846852994,4
1,2.443460953,2.879793266,3.839724354,4.188790205,4
1,5.497787144,5.585053606,0.261799388,0.785398163,4
0,0.174532925,4.974188368,5.235987756,5.759586532,4
0,4.01425728,4.36332313,2.094395102,2.705260341,4
0,2.617993878,3.752457892,3.926990817,4.71238898,4
1,3.752457892,5.759586532,0,2.705260341,4
0,0.34906585,2.879793266,3.403392041,4.537856055,4
1,0.959931089,2.530727415,4.276056667,5.846852994,4
1,0.174532925,0.436332313,0.959931089,3.228859116,4
0,1.047197551,2.530727415,3.752457892,5.497787144,4
0,1.745329252,3.403392041,0.34906585,1.221730476,4
1,5.148721293,6.021385919,0.959931089,4.799655443,4
0,0.174532925,1.483529864,2.792526803,4.101523742,4
0,4.276056667,4.974188368,2.617993878,3.403392041,4
1,3.141592654,4.625122518,2.00712864,2.879793266,4
0,0.087266463,1.570796327,4.71238898,4.886921906,4
1,5.323254219,5.585053606,1.047197551,5.235987756,4
0,2.181661565,5.759586532,1.658062789,2.094395102,4
1,0.174532925,1.396263402,2.268928028,3.752457892,4
1,0.436332313,0.610865238,1.570796327,2.617993878,4
1,1.658062789,2.792526803,3.228859116,5.410520681,4
0,0.698131701,2.268928028,3.665191429,4.36332313,4
0,3.665191429,5.934119457,1.483529864,1.919862177,4
0,4.625122518,5.759586532,6.021385919,6.108652382,4
1,2.705260341,2.967059728,4.36332313,5.585053606,4
1,1.919862177,2.530727415,4.537856055,6.021385919,4
0,2.705260341,3.490658504,4.101523742,4.36332313,4
0,1.396263402,3.403392041,3.839724354,5.410520681,4
1,3.752457892,4.537856055,2.094395102,2.705260341,4
0,0.959931089,6.195918845,0.436332313,0.872664626,4
0,3.490658504,5.061454831,1.396263402,1.483529864,4
1,0.087266463,0.610865238,1.570796327,4.188790205,4
1,0,1.570796327,3.054326191,4.886921906,4
1,0.087266463,3.228859116,4.188790205,6.021385919,4
1,4.886921906,5.585053606,0.34906585,2.879793266,4
1,0.785398163,1.047197551,2.443460953,5.846852994,4
0,2.705260341,4.276056667,1.570796327,1.919862177,4
1,0.698131701,2.094395102,3.141592654,4.886921906,4
0,2.181661565,2.705260341,0,0.087266463,4
0,0.610865238,3.490658504,4.36332313,6.108652382,4
1,0.34906585,0.785398163,1.308996939,3.228859116,4
1,2.268928028,2.443460953,2.617993878,4.01425728,4
0,0.087266463,0.959931089,4.276056667,4.886921906,4
1,4.886921906,4.974188368,3.316125579,3.403392041,4
0,2.094395102,3.577924967,4.276056667,4.886921906,4
1,3.577924967,5.148721293,1.396263402,2.00712864,4
0,1.832595715,3.839724354,5.061454831,5.410520681,4
1,1.570796327,3.316125579,3.665191429,5.846852994,4
1,5.235987756,5.759586532,0.261799388,4.101523742,4
0,1.658062789,2.35619449,1.047197551,1.483529864,4
0,4.101523742,6.195918845,0.087266463,0.436332313,4
1,0.698131701,0.959931089,3.926990817,5.323254219,4
1,0.436332313,0.785398163,2.00712864,4.886921906,4
1,4.537856055,5.497787144,0.174532925,0.785398163,4
1,1.745329252,2.705260341,4.276056667,5.410520681,4
0,0.698131701,2.35619449,3.228859116,3.926990817,4
0,5.061454831,6.108652382,2.268928028,4.625122518,4
0,3.228859116,4.974188368,0.174532925,1.134464014,4
0,1.047197551,3.316125579,3.665191429,4.886921906,4
0,3.403392041,5.410520681,1.570796327,1.745329252,4
1,5.759586532,6.108652382,1.134464014,5.410520681,4
1,1.047197551,1.570796327,2.181661565,2.792526803,4
1,4.188790205,4.71238898,0.523598776,2.35619449,4
0,2.094395102,3.316125579,0.261799388,0.698131701,4
0,3.490658504,5.672320069,0.34906585,2.967059728,4
1,5.235987756,5.672320069,0,3.228859116,4
1,4.276056667,5.410520681,1.919862177,3.141592654,4
0,3.316125579,6.195918845,0,3.228859116,4
1,0.785398163,2.967059728,4.450589593,6.021385919,4
0,0.523598776,4.71238898,5.061454831,5.846852994,4
0,5.148721293,6.195918845,1.483529864,5.061454831,4
1,5.759586532,6.108652382,1.221730476,4.886921906,4
0,0.174532925,4.276056667,4.36332313,6.021385919,4
1,5.672320069,5.759586532,0.698131701,1.483529864,4
0,0.872664626,2.792526803,3.228859116,3.403392041,4
0,2.967059728,4.101523742,0.610865238,1.308996939,4
1,0.785398163,0.959931089,1.047197551,4.537856055,4
1,3.403392041,3.839724354,0,0.698131701,4
1,3.752457892,4.101523742,2.530727415,2.879793266,4
1,0.087266463,0.261799388,2.617993878,3.490658504,4
1,5.235987756,5.759586532,3.316125579,4.01425728,4
0,3.490658504,5.672320069,0.785398163,1.047197551,4
0,1.570796327,3.228859116,0,0.959931089,4
1,1.047197551,2.967059728,4.36332313,4.974188368,4
1,2.00712864,2.443460953,2.617993878,4.36332313,4
1,3.403392041,6.108652382,0.174532925,1.570796327,4
1,3.577924967,3.752457892,1.396263402,2.792526803,4
0,5.061454831,5.759586532,0.872664626,1.396263402,4
0,0.959931089,4.101523742,4.625122518,5.323254219,4
1,0,0.785398163,1.919862177,4.537856055,4
1,0.610865238,0.872664626,5.148721293,6.108652382,4
1,2.530727415,3.403392041,0.959931089,1.832595715,4
0,4.188790205,4.886921906,2.443460953,2.530727415,4
0,2.00712864,4.974188368,5.759586532,5.846852994,4
1,4.537856055,4.71238898,3.054326191,3.839724354,4
1,4.01425728,4.625122518,5.410520681,5.934119457,4
0,1.832595715,4.974188368,0.785398163,1.134464014,4
0,3.141592654,5.672320069,0.436332313,0.959931089,4
0,3.141592654,3.926990817,4.537856055,4.974188368,4
1,2.705260341,3.054326191,3.141592654,3.839724354,4
1,0.436332313,0.523598776,2.792526803,4.01425728,4
0,4.188790205,4.71238898,1.658062789,1.832595715,4
1,4.101523742,4.450589593,5.061454831,5.585053606,4
0,1.047197551,2.792526803,5.235987756,5.672320069,4
1,4.101523742,4.625122518,2.268928028,2.792526803,4
1,2.443460953,3.141592654,0.174532925,1.570796327,4
1,1.658062789,2.268928028,4.101523742,5.148721293,4
1,5.497787144,6.021385919,0.523598776,1.570796327,4
0,2.00712864,4.101523742,0.959931089,1.308996939,4
0,2.792526803,6.195918845,0.087266463,0.174532925,4
1,0.174532925,0.959931089,4.36332313,6.108652382,4
0,5.148721293,6.021385919,2.879793266,2.967059728,4
0,2.00712864,3.228859116,4.537856055,5.497787144,4
0,1.658062789,2.967059728,3.577924967,4.974188368,4
1,0.523598776,0.785398163,1.745329252,6.021385919,4
0,0.698131701,2.530727415,2.967059728,4.799655443,4
1,1.658062789,2.094395102,4.537856055,4.799655443,4
1,2.268928028,5.759586532,0,2.00712864,4
0,1.308996939,2.879793266,3.054326191,6.021385919,4
0,4.71238898,5.672320069,3.403392041,4.36332313,4
0,2.181661565,4.101523742,0.872664626,0.959931089,4
0,4.537856055,5.672320069,2.268928028,3.054326191,4
1,4.01425728,4.799655443,2.268928028,3.403392041,4
1,1.221730476,1.832595715,4.01425728,5.759586532,4
1,0.523598776,0.872664626,1.570796327,2.792526803,4
1,3.316125579,4.188790205,1.919862177,2.967059728,4
0,3.228859116,5.934119457,2.35619449,2.617993878,4
1,4.625122518,5.672320069,0,2.181661565,4
1,2.35619449,3.403392041,4.188790205,6.108652382,4
0,0.261799388,1.832595715,2.094395102,5.672320069,4
0,3.054326191,6.108652382,0.087266463,0.698131701,4
0,1.308996939,3.926990817,5.323254219,6.195918845,4
1,0.087266463,0.174532925,0.610865238,5.934119457,4
1,4.71238898,5.148721293,1.047197551,4.450589593,4
1,4.450589593,5.585053606,0,4.36332313,4
0,0.174532925,1.308996939,2.617993878,2.967059728,4
1,4.36332313,6.021385919,0.174532925,2.792526803,4
1,0,2.879793266,2.967059728,6.195918845,4
1,1.919862177,2.094395102,2.181661565,4.450589593,4
